,Place_Id,Place_Name,Description,Category,City,Price,Rating,Coordinate,Lat,Long,Tags,Clean_Description
24,25,Pasar Tanah Abang,"Pasar Tanah Abang atau Pasar Sabtu dibangun oleh Yustinus Vinck pada 30 Agustus 1735. Yustinus Vinck mendirikan Pasar Tanah Abang Pasar atas izin dari Gubernur Jenderal Abraham Patramini. Izin yang diberikan saat itu untuk Pasar Tanah Abang adalah untuk berjualan tekstil serta barang kelontong dan hanya buka setiap hari Sabtu. Oleh karena itu, pasar ini disebut Pasar Sabtu. Pasar ini mampu menyaingi Pasar Senen (Welter Vreden) yang sudah lebih dulu maju.\nPada tahun 1740 terjadi Peristiwa Geger Pecinan, yaitu pembantaian orang-orang Tionghoa, perusakan harta benda, termasuk Pasar Tanah Abang diporakporandakan dan dibakar. Pada tahun 1881, Pasar Tanah Abang kembali dibangun dan yang tadinya dibuka pada hari Sabtu, ditambah hari Rabu, sehingga Pasar Tanah Abang dibuka 2 kali seminggu. Bangunan Pasar pada mulanya sangat sederhana,terdiri dari dinding bambu dan papan serta atap rumbia dari 229 papan dan 139 petak bambu. Pasar Tanah Abang terus mengalami perbaikan hingga akhir abad ke-19 dan bagian lantainya mulai dikeraskan dengan pondasi adukan. Pada tahun 1913, Pasar Tanah Abang kembali diperbaiki. Pada tahun 1926 pemerintah Batavia membongkar Pasar Tanah Abang dan diganti bangunan permanen berupa tiga los panjang dari tembok dan papan serta beratap genteng, dengan kantor pasarnya berada di atas bangunan pasar mirip kandang burung. Pelataran parkir di depan pasar menjadi tempat parkir kuda-kuda penarik delman dan gerobak. Di situ tersedia kobakan air yang cukup besar, dan di seberang jalan ada toko yang khusus menjual dedak makanan kuda. Beberapa puluh meter dari toko dedak ada sebuah gang yang dikenal sebagai Gang Madat, tempat lokalisasi para pemadat.\nPada zaman pendudukan Jepang, pasar ini hampir tidak berfungsi, dan menjadi tempat para gelandangan.\nPasar Tanah Abang semakin berkembang setelah dibangunnya Stasiun Tanah Abang. Di tempat tersebut mulai dibangun tempat-tempat seperti Masjid Al Makmur dan Klenteng Hok Tek Tjen Sien yang keduanya seusia dengan Pasar Tanah Abang. Pada tahun 1973, Pasar Tanah Abang diremajakan, diganti dengan 4 bangunan berlantai empat, dan sudah mengalami dua kali kebakaran, pertama tanggal 30 Desember 1978, Blok A di lantai tiga dan kedua menimpa Blok B tanggal 13 Agustus 1979. Pada tahun 1975 tercatat kiosnya ada 4.351 buah dengan 3.016 pedagang.",Pusat Perbelanjaan,Jakarta,0,4.0,"{'lat': -6.189009599999999, 'lng': 106.8119312}",-618.901,1.068.119,"['pasar', 'abang', 'tanah']",pasar tanah abang pasar sabtu bangun yustinus vinck 30 agustus 1735 yustinus vinck diri pasar tanah abang pasar atas izin gubernur jenderal abraham patramini izin beri pasar tanah abang jual tekstil barang kelontong buka tiap hari sabtu pasar sebut pasar sabtu pasar mampu saing pasar senen welter vreden lebih dulu majunpada tahun 1740 jadi peristiwa geger pecinan bantai orangorang tionghoa rusa harta benda masuk pasar tanah abang diporakporandakan bakar tahun 1881 pasar tanah abang bangun tadi buka hari sabtu tambah hari rabu pasar tanah abang buka 2 kali minggu bangun pasar mula sangat sederhanaterdiri dinding bambu papan atap rumbia 229 papan 139 petak bambu pasar tanah abang terus alami baik hingga akhir abad ke19 lantai mulai keras pondasi adu tahun 1913 pasar tanah abang baik tahun 1926 perintah batavia bongkar pasar tanah abang ganti bangun permanen upa tiga los panjang tembok papan atap genteng kantor pasar atas bangun pasar mirip kandang burung latar parkir depan pasar jadi tempat parkir kudakuda tarik delman gerobak situ sedia kobak air cukup besar seberang jalan toko khusus jual dedak makan kuda beberapa puluh meter toko dedak buah gang kenal bagai gang madat tempat lokalisasi pemadatnpada zaman duduk jepang pasar hampir fungsi jadi tempat gelandangannpasar tanah abang makin kembang bangun stasiun tanah abang tempat sebut mulai bangun tempattempat masjid al makmur klenteng hok tek tjen sien usia pasar tanah abang tahun 1973 pasar tanah abang remaja ganti 4 bangun lantai empat alami kali bakar pertama tanggal 30 desember 1978 blok a lantai tiga timpa blok b tanggal 13 agustus 1979 tahun 1975 catat kios 4351 buah 3016 dagang
25,26,Pecinan Glodok,"Kawasan Glodok yang dikenal sebagai pusat perdagangan elektronik sendiri dulunya merupakan bekas Penjara Glodok yang angker. Lokasi ini berada di seberang Glodok-Pancoran di kawasan Harco. Sebelum terjadi kerusuhan Mei 1998, kawasan ini sempat menjadi pusat belanja elektronik bagi wisatawan Jepang, Taiwan, dan Hongkong. Di Pinangsia, masyarakat bisa menemukan produk perlengkapan rumah tangga dan bangunan. Selain wisata belanja, pecinan Glodok-Pancoran juga merupakan situs sejarah awal mula Kota Jakarta. Setelah etnis Tionghoa bermukim dan membangun bisnis, serta perkebunan tebu, Batavia mulai berkembang pesat.",Pusat Perbelanjaan,Jakarta,0,4.3,"{'lat': -6.142758799999999, 'lng': 106.8140791}",-614.276,1.068.141,"['glodokpancoran', 'elektronik', 'glodok']",kawasan glodok kenal bagai pusat dagang elektronik sendiri rupa bekas penjara glodok angker lokasi seberang glodokpancoran kawasan harco jadi rusuh mei 1998 kawasan sempat jadi pusat belanja elektronik wisatawan jepang taiwan hongkong pinangsia masyarakat temu produk lengkap rumah tangga bangun wisata belanja pecinan glodokpancoran rupa situs sejarah awal mula kota jakarta etnis tionghoa mukim bangun bisnis kebun tebu batavia mulai kembang pesat
26,27,Sea World,"Seaworld Indonesia adalah sebuah miniatur pesona laut yang terdapat dalam kompleks wisata pertama di Taman Impian Jaya Ancol.\nPada tanggal 2 Oktober 1992, Gubernur DKI masa itu, Wiyogo Atmodarminto meletakkan batu pertama pembangunan Seaworld Indonesia. Tidak sampai dua tahun, pada tanggal 3 Juni 1994 SeaWorld Indonesia sudah mulai beroperasi. Area Seaworld seluas 3 hektare dengan luas bangunan utama 4.500 m2 berisi berbagai macam akuarium, lorong Antasena (lorong bawah air), perpustakaan, museum, terapi ikan dokter, glow theatre, komputer edukatif layar sentuh berisi informasi berbagai spesies di Seaworld dan bermacam fasilitas pelengkap untuk pengunjung seperti tempat makan, toko suvenir, dan ruang serba guna.",Taman Hiburan,Jakarta,115000,4.5,"{'lat': -6.126477500000001, 'lng': 106.842963}",-612.648,106.843,"['seaworld', 'lorong', 'isi']",seaworld indonesia buah miniatur pesona laut kompleks wisata pertama taman impi jaya ancolnpada tanggal 2 oktober 1992 gubernur dki masa wiyogo atmodarminto letak batu pertama bangun seaworld indonesia tahun tanggal 3 juni 1994 seaworld indonesia mulai operasi area seaworld luas 3 hektare luas bangun utama 4500 m2 isi bagai macam akuarium lorong antasena lorong bawah air pustaka museum terapi ikan dokter glow theatre komputer edukatif layar sentuh isi informasi bagai spesies seaworld macam fasilitas lengkap unjung tempat makan toko suvenir ruang serba
27,28,Wisata Agro Edukatif Istana Susu Cibugary,Kawasan Wisata Agro Edukatif Istana Susu â€œCibugaryâ€ (Cibubur Garden Dairy ) merupakan suatu kawasan agro peternakan sapi perah bernuansa kebun dan taman. Wisata edukasi Cibubur Garden Dairy (CIBUGARY) merupakan salah wisata edukasi yang diminati siswa sekolah. Edukasi pengenalan peternakan sapi memberikan pengalaman yang tidak dapat dilupakan oleh siswa sekolah. Kegiatan edukasi yang tidak terlalu banyak dan menyenangkan ini sangat disukai siswa sekolah. Dengan berwisata edukasi ini dapat menambah ilmu dan pengalaman secara langsung bagi siswa sekolah. Paket wisata edukatif Istana Susu Cibugary dihargai antara Rp 35.000 sampai Rp 65.000 per orang. Harga tersebut sudah termasuk beberapa botol susu pasteurisasi dan goodybag cibugary.,Taman Hiburan,Jakarta,35000,4.5,"{'lat': -6.3568093, 'lng': 106.9062371}",-635.681,1.069.062,"['siswa', 'cibugary', 'sekolah']",kawasan wisata agro edukatif istana susu cibugary cibubur garden dairy rupa suatu kawasan agro terna sapi perah nuansa kebun taman wisata edukasi cibubur garden dairy cibugary rupa salah wisata edukasi mati siswa sekolah edukasi kenal terna sapi beri alam lupa siswa sekolah giat edukasi terlalu banyak senang sangat suka siswa sekolah wisata edukasi tambah ilmu alam cara langsung siswa sekolah paket wisata edukatif istana susu cibugary harga rp 35000 rp 65000 per orang harga sebut masuk beberapa botol susu pasteurisasi goodybag cibugary
28,29,Wisata Kuliner Pecenongan,"Pecenongan merupakan salah satu surga kuliner di Jakarta Pusat yang dikenal sejak zaman Jakarta masih bernama kota Batavia. Dulunya di kawasan ini terdapat pedagang kaki lima yang menjajakan kuliner di pinggir jalan, tetapi tahun demi tahun kawasan Pecenongan semakin ramai dengan adanya rumah makan-rumah makan yang mulai dibangun. Kawasan pecenongan ini cocok bagi kalian yang ingin berwisata kuliner dimalam hari, beragam jenis kuliner yang pastinya membuat kamu kebingungan ingin mencoba yang mana terlebih dahulu. Tak heran jika orang yang sudah pernah mencoba pergi kulineran ke sini pasti akan kembali lagi.",Pusat Perbelanjaan,Jakarta,0,5.0,"{'lat': -6.166788700000001, 'lng': 106.8265261}",-616.679,1.068.265,"['kuliner', 'pecenongan', 'coba']",pecenongan rupa salah satu surga kuliner jakarta pusat kenal sejak zaman jakarta nama kota batavia kawasan dagang kaki lima jaja kuliner pinggir jalan tahun tahun kawasan pecenongan makin ramai rumah makanrumah makan mulai bangun kawasan pecenongan cocok kalian wisata kuliner malam hari agam jenis kuliner buat kamu bingung coba mana lebih tak heran orang pernah coba pergi kuliner sini
29,30,Taman Menteng,"Taman Menteng adalah sebuah taman yang berlokasi di kawasan Menteng, Jakarta Pusat. Taman ini dulunya ditempati oleh Stadion Menteng.\nTaman ini berdiri di atas lahan seluas 2,9 hektar, dan memiliki koleksi 30 spesies tanaman yang berbeda. Taman Menteng juga memiliki beragam fasilitas pendukung seperti taman bermain untuk anak-anak serta lapangan futsal dan basket. Uniknya, di taman ini terdapat pula 44 sumur resapan untuk membantu penyerapan air hujan ke dalam tanah.",Taman Hiburan,Jakarta,0,4.5,"{'lat': -6.1964087, 'lng': 106.8293106}",-619.641,1.068.293,"['menteng', 'taman', 'mentengntaman']",taman menteng buah taman lokasi kawasan menteng jakarta pusat taman tempat stadion mentengntaman diri atas lahan luas 29 hektar milik koleksi 30 spesies tanam beda taman menteng milik agam fasilitas dukung taman main anakanak lapang futsal basket unik taman 44 sumur resap bantu serap air hujan tanah
30,31,Wisata Alam Mangrove Angke,"Jangan anggap di Jakarta tidak ada wisata alam. Langsung meluncur ke Jakarta Utara, tepatnya di Kamal Muara Penjaringan atau Pantai Indah Kapuk. Di daerah ini terdapat area wisata alam yaitu Taman Wisata Mangrove Jakarta yang sekarang dan beberapa tahun belakangan tengah hits. Di kawasan ini terdapat tiga area, satu berupa Suaka Margasatwa Muara Angke yang tertutup untuk umum, Hutan Mangrove milik Pemprov DKI tetapi kurang begitu menarik untuk wisata. Selanjutnya Taman Wisata Alam Mangrove Angke yang memang merupakan area wisata berbasis konservasi mangrove.",Cagar Alam,Jakarta,25000,4.3,"{'lat': -6.105334, 'lng': 106.735584}",-610.533,1.067.356,"['mangrove', 'angke', 'wisata']",jangan anggap jakarta wisata alam langsung luncur jakarta utara tepat kamal muara jaring pantai indah kapuk daerah area wisata alam taman wisata mangrove jakarta sekarang beberapa tahun belakang tengah hits kawasan tiga area satu upa suaka margasatwa muara angke tutup umum hutan mangrove milik pemprov dki kurang tarik wisata lanjut taman wisata alam mangrove angke memang rupa area wisata bas konservasi mangrove
31,32,Setu Babakan,"Setu Babakan atau Danau Babakan terletak di Srengseng Sawah, kecamatan Jagakarsa, Kotamadya Jakarta Selatan, Indonesia dekat Depok yang berfungsi sebagai pusat Perkampungan Budaya Betawi, suatu area yang diperuntukkan untuk pelestarian warisan budaya Jakarta, yaitu budaya asli Betawi.\nPerkampungan budaya Betawi ini didirikan pada tanggal 18 Agustus 2000 melalui Surat Keputusan Gubernur DKI Nomor 92 tahun 2000 yang dikeluarkan oleh Gubernur DKI Jakarta pada waktu itu yaitu Sutiyoso\nSitu Babakan merupakan danau buatan dengan area 30 hektare (79 akre) dengan kedalaman 1-5 meter dimana airnya berasal dari Sungai Ciliwung dan saat ini digunakan sebagai tempat wisata alternatif, bagi warga dan para pengunjung.\nTaman disekitarnya ditanami dengan beragam pohon buah-buahan yaitu Mangga, Palem, Melinjo, Rambutan, Jambu, Pandan, Kecapi, Jamblang, Krendang, Guni, Nangka Cimpedak, Nam-nam, dan Jengkol.\nBanyak kuliner khas Betawi terdapat disini, antara lain Kerak Telor, Toge Goreng, Arum Manis, Rujak Bebek, Soto Betawi, Es Potong, Es Duren, Bir Pletok, Nasi Uduk, Nasi Ulam, Lontong Sayur, dll.\nWisata budaya yang disajikan antara laim rumah-rumah khas Betawi yang dibagi menjadi 3 macam, pertama rumah Betawi gudang atau kandang, kedua rumah Betawi Kebaya atau Bapang, dan yang ketiga adalah rumah Joglo, hampir serupa dengan rumah khas Yogyakarta.\nKeseniannya berupa Lenong, Tari Topeng, Tanjidor, Marawis, Gambang Kromong, Tari Lenggang Nyai, dan Tari Narojeng.\nUpacara Adat yang ada di perkampungan Betawi Setu Babakan adalah Penganten Sunat, Pindah Rumah, Khatam Qur'an, dan Nujuh Bulan.\nMayoritas penduduk di Setu Babakan adalah Betawi, dengan program dari pemda DKI untuk memperbaiki sarana dan prasarana yang ada untuk mengakomodasi kebutuhan ruang terbuka hijau, serta area untuk resapan air, setu babakan berbenah diri dengan dukungan penuh dari pemda DKI\nFungsi dari Setu ini bukan hanya untuk tempat melestarikan kebudayaan betawi yang makin tergerus oleh zaman, tetapi digunakan juga sebagai tempat alternatif rekreasi yang berlokasi di selatan jakarta. selain fungsi utamanya sebagai penampung air resapan untuk selatan jakarta,",Budaya,Jakarta,0,4.4,"{'lat': -6.341666699999999, 'lng': 106.8238889}",-634.167,1.068.239,"['betawi', 'babakan', 'setu']",setu babakan danau babakan letak srengseng sawah camat jagakarsa kotamadya jakarta selatan indonesia dekat depok fungsi bagai pusat kampung budaya betawi suatu area lestari waris budaya jakarta budaya asli betawinperkampungan budaya betawi diri tanggal 18 agustus 2000 lalu surat putus gubernur dki nomor 92 tahun 2000 keluar gubernur dki jakarta waktu sutiyosonsitu babakan rupa danau buat area 30 hektare 79 akre 15 meter mana air asal sungai ciliwung bagai tempat wisata alternatif warga pengunjungntaman tanam agam pohon buahbuahan mangga palem melinjo rambutan jambu pandan kecapi jamblang krendang gun nangka cimpedak namnam jengkolnbanyak kuliner khas betawi sini kerak telor toge goreng arum manis rujak bebek soto betawi es potong es duren bir pletok nasi uduk nasi ulam lontong sayur dllnwisata budaya saji laim rumahrumah khas betawi jadi 3 macam pertama rumah betawi gudang kandang rumah betawi kebaya bapang tiga rumah joglo hampir rupa rumah khas yogyakartankeseniannya upa lenong tari topeng tanjidor marawis gambang kromong tari lenggang nyai tari narojengnupacara adat kampung betawi setu babakan penganten sunat pindah rumah khatam quran nujuh bulannmayoritas duduk setu babakan betawi program pemda dki baik sarana prasarana akomodasi butuh ruang buka hijau area resap air setu babakan benah diri dukung penuh pemda dkinfungsi setu bukan tempat lestari budaya betawi makin gerus zaman bagai tempat alternatif rekreasi lokasi selatan jakarta fungsi utama bagai tampung air resap selatan jakarta
32,33,Taman Suropati,"Taman Suropati (awalnya bernama Burgemeester Bisschopplein) adalah nama sebuah taman di Jakarta. Pada awalnya nama taman ini diambil dari nama wali kota Batavia pertama, G.J. Bisshop (1916â€“1920). Taman ini merupakan pusat kawasan Menteng, berada tepat di antara pertemuan tiga jalan utama, yaitu Menteng Boulevard (Jalan Teuku Umar), Orange Boulevard (Jalan Diponegoro), dan Nassau Boulevard (Jalan Imam Bonjol). Lapangan yang kini disebut sebagai Taman Suropati ini sejak tahun 1920 sudah menggantikan lapangan bundar yang luas dalam Rencana Moojen. Taman Suropati, yang disebut-sebut sebagai titik nol Republik Indonesia, menjadi taman yang rindang dan sejak beberapa tahun yang lalu dihiasi dengan patung-patung karya pematung dari negara-negara pendiri Perhimpunan Bangsa-Bangsa Asia Tenggara.",Taman Hiburan,Jakarta,0,4.6,"{'lat': -6.1994034, 'lng': 106.8326228}",-61.994,1.068.326,"['suropati', 'boulevard', 'taman']",taman suropati awal nama burgemeester bisschopplein nama buah taman jakarta awal nama taman ambil nama wali kota batavia pertama gj bisshop 1916 1920 taman rupa pusat kawasan menteng tepat temu tiga jalan utama menteng boulevard jalan teuku umar orange boulevard jalan diponegoro nassau boulevard jalan imam bonjol lapang kini sebut bagai taman suropati sejak tahun 1920 ganti lapang bundar luas rencana moojen taman suropati disebutsebut bagai titik nol republik indonesia jadi taman rindang sejak beberapa tahun lalu hias patungpatung karya patung negaranegara diri himpun bangsabangsa asia tenggara
33,34,Pasar Taman Puring,"Taman Puring bukanlah taman secara harfiah. Sejak eksis di tahun 1960 silam, Taman Puring adalah sebuah pasar. Selama bertahun-tahun, pasar ini sempat menjadi pasar gelap alias pasar barang-barang ilegal. Antara tahun 1980-1990an, pasar ini makin dijauhi masyarakat karena menjadi sentra barang-barang hasil tindakan kriminal. Sejak terbakar pada 2002, Pasar Taman Puring perlahan berbenah diri hingga sekarang menjadi destinasi belanja akhir pekan favorit warga Jakarta. Ada ratusan kios sepatu pria mulai dari sepatu kulit, sepatu gunung, sepatu futsal, hingga sepatu gaul khas anak muda. Beragam merk mulai dari Adidas, Caterpillar, Nike, Karrimor, Vans, hingga Converse tersedia dalam berbagai model dan warna.",Pusat Perbelanjaan,Jakarta,0,4.4,"{'lat': -6.241368999999999, 'lng': 106.7890587}",-624.137,1.067.891,"['sepatu', 'pasar', 'puring']",taman puring bukan taman cara harfiah sejak eks tahun 1960 silam taman puring buah pasar lama bertahuntahun pasar sempat jadi pasar gelap alias pasar barangbarang ilegal tahun 19801990an pasar makin jauh masyarakat jadi sentra barangbarang hasil tindak kriminal sejak bakar 2002 pasar taman puring perlahan benah diri hingga sekarang jadi destinasi belanja akhir pekan favorit warga jakarta ratus kios sepatu pria mulai sepatu kulit sepatu gunung sepatu futsal hingga sepatu gaul khas anak muda agam merk mulai adidas caterpillar nike karrimor vans hingga converse sedia bagai model warna
